split,channel,uav_id,flight_cycle,RUL,value,previous_value,next_value,direction,lower_bound,upper_bound,distance_beyond_bound_iqr,extreme_run_length,isolated_spike,cooccurring_channel_count,cooccurring_channels,change_from_previous,change_to_next
test,telemetry_04,UAV_0101,98,,-125.55620624564462,-125.87101026067972,-125.87243259961178,high,-126.04453561039314,-125.74584443465695,4.444280350145725,1,True,2,telemetry_04;telemetry_24,0.3148040150351079,-0.31622635396716703
train,telemetry_26,UAV_0072,45,187.0,-7879.430693732695,-7904.565771227975,-7861.012646722109,low,-7651.659774678616,-7320.116381507856,4.809012835786986,232,False,3,telemetry_01;telemetry_18;telemetry_26,25.13507749528071,18.418047010585724
train,telemetry_26,UAV_0072,46,186.0,-7861.012646722109,-7879.430693732695,-7912.643278934459,low,-7651.659774678616,-7320.116381507856,4.420145701861934,232,False,3,telemetry_01;telemetry_18;telemetry_26,18.418047010585724,-51.630632212350065
train,telemetry_26,UAV_0072,47,185.0,-7912.643278934459,-7861.012646722109,-7881.369474803379,low,-7651.659774678616,-7320.116381507856,5.51024260299459,232,False,3,telemetry_01;telemetry_18;telemetry_26,-51.630632212350065,31.273804131080396
train,telemetry_26,UAV_0072,48,184.0,-7881.369474803379,-7912.643278934459,-7889.98862649102,low,-7651.659774678616,-7320.116381507856,4.849947047640811,232,False,3,telemetry_01;telemetry_18;telemetry_26,31.273804131080396,-8.619151687641533
train,telemetry_26,UAV_0072,49,183.0,-7889.98862649102,-7881.369474803379,-7896.911963997079,low,-7651.659774678616,-7320.116381507856,5.031926429695383,232,False,3,telemetry_01;telemetry_18;telemetry_26,-8.619151687641533,-6.923337506058488
train,telemetry_26,UAV_0072,50,182.0,-7896.911963997079,-7889.98862649102,-7859.377021359738,low,-7651.659774678616,-7320.116381507856,5.178101450946518,232,False,3,telemetry_01;telemetry_18;telemetry_26,-6.923337506058488,37.534942637340464
train,telemetry_26,UAV_0072,51,181.0,-7859.377021359738,-7896.911963997079,-7847.369461896264,low,-7651.659774678616,-7320.116381507856,4.38561213017137,232,False,3,telemetry_01;telemetry_18;telemetry_26,37.534942637340464,12.007559463474536
train,telemetry_26,UAV_0072,52,180.0,-7847.369461896264,-7859.377021359738,-7852.380707946641,low,-7651.659774678616,-7320.116381507856,4.132092023978118,232,False,3,telemetry_01;telemetry_18;telemetry_26,12.007559463474536,-5.011246050377849
train,telemetry_26,UAV_0072,53,179.0,-7852.380707946641,-7847.369461896264,-7864.630614900271,low,-7651.659774678616,-7320.116381507856,4.237896341226503,232,False,3,telemetry_01;telemetry_18;telemetry_26,-5.011246050377849,-12.249906953629761
train,telemetry_26,UAV_0072,54,178.0,-7864.630614900271,-7852.380707946641,-7862.488968159031,low,-7651.659774678616,-7320.116381507856,4.4965332208679065,232,False,3,telemetry_01;telemetry_18;telemetry_26,-12.249906953629761,2.141646741240038
train,telemetry_26,UAV_0072,55,177.0,-7862.488968159031,-7864.630614900271,-7834.07164561538,low,-7651.659774678616,-7320.116381507856,4.451315830030144,232,False,3,telemetry_01;telemetry_18;telemetry_26,2.141646741240038,28.417322543651608
train,telemetry_26,UAV_0072,56,176.0,-7834.07164561538,-7862.488968159031,-7860.5778214186785,low,-7651.659774678616,-7320.116381507856,3.8513302417089554,232,False,3,telemetry_01;telemetry_18;telemetry_26,28.417322543651608,-26.506175803298902
train,telemetry_26,UAV_0072,57,175.0,-7860.5778214186785,-7834.07164561538,-7854.061189141726,low,-7651.659774678616,-7320.116381507856,4.4109650721564115,232,False,3,telemetry_01;telemetry_18;telemetry_26,-26.506175803298902,6.516632276952805
train,telemetry_26,UAV_0072,58,174.0,-7854.061189141726,-7860.5778214186785,-7844.144043628064,low,-7651.659774678616,-7320.116381507856,4.273376970935601,232,False,3,telemetry_01;telemetry_18;telemetry_26,6.516632276952805,9.917145513662035
train,telemetry_26,UAV_0072,59,173.0,-7844.144043628064,-7854.061189141726,-7808.647534908075,low,-7651.659774678616,-7320.116381507856,4.063992558440673,232,False,7,telemetry_01;telemetry_04;telemetry_10;telemetry_11;telemetry_18;telemetry_24;telemetry_26,9.917145513662035,35.496508719988924
train,telemetry_26,UAV_0072,60,172.0,-7808.647534908075,-7844.144043628064,-7830.702592225905,low,-7651.659774678616,-7320.116381507856,3.3145414574442293,232,False,3,telemetry_01;telemetry_18;telemetry_26,35.496508719988924,-22.055057317830688
train,telemetry_26,UAV_0072,61,171.0,-7830.702592225905,-7808.647534908075,-7854.578805940618,low,-7651.659774678616,-7320.116381507856,3.7801981539880196,232,False,3,telemetry_01;telemetry_18;telemetry_26,-22.055057317830688,-23.87621371471232
train,telemetry_26,UAV_0072,62,170.0,-7854.578805940618,-7830.702592225905,-7857.612070957643,low,-7651.659774678616,-7320.116381507856,4.284305608534415,232,False,3,telemetry_01;telemetry_18;telemetry_26,-23.87621371471232,-3.03326501702486
train,telemetry_26,UAV_0072,63,169.0,-7857.612070957643,-7854.578805940618,-7851.39498002724,low,-7651.659774678616,-7320.116381507856,4.348348070415832,232,False,3,telemetry_01;telemetry_18;telemetry_26,-3.03326501702486,6.217090930402264
train,telemetry_26,UAV_0072,64,168.0,-7851.39498002724,-7857.612070957643,-7806.992170031188,low,-7651.659774678616,-7320.116381507856,4.217084297982878,232,False,3,telemetry_01;telemetry_18;telemetry_26,6.217090930402264,44.40280999605238
train,telemetry_26,UAV_0072,65,167.0,-7806.992170031188,-7851.39498002724,-7850.177105652167,low,-7651.659774678616,-7320.116381507856,3.279591117980703,232,False,3,telemetry_01;telemetry_18;telemetry_26,44.40280999605238,-43.18493562097865
train,telemetry_26,UAV_0072,66,166.0,-7850.177105652167,-7806.992170031188,-7881.701958804494,low,-7651.659774678616,-7320.116381507856,4.191370859557865,232,False,3,telemetry_01;telemetry_18;telemetry_26,-43.18493562097865,-31.524853152327523
train,telemetry_26,UAV_0072,67,165.0,-7881.701958804494,-7850.177105652167,-7827.842193941247,low,-7651.659774678616,-7320.116381507856,4.856966907049109,232,False,3,telemetry_01;telemetry_18;telemetry_26,-31.524853152327523,53.85976486324671
train,telemetry_26,UAV_0072,68,164.0,-7827.842193941247,-7881.701958804494,-7908.069556717922,low,-7651.659774678616,-7320.116381507856,3.719805492257935,232,False,3,telemetry_01;telemetry_18;telemetry_26,53.85976486324671,-80.22736277667445
train,telemetry_26,UAV_0072,69,163.0,-7908.069556717922,-7827.842193941247,-7861.136462907381,low,-7651.659774678616,-7320.116381507856,5.41367589053632,232,False,3,telemetry_01;telemetry_18;telemetry_26,-80.22736277667445,46.93309381054041
train,telemetry_26,UAV_0072,70,162.0,-7861.136462907381,-7908.069556717922,-7871.199328860709,low,-7651.659774678616,-7320.116381507856,4.42275987941685,232,False,3,telemetry_01;telemetry_18;telemetry_26,46.93309381054041,-10.062865953327673
train,telemetry_26,UAV_0072,71,161.0,-7871.199328860709,-7861.136462907381,-7884.990686856207,low,-7651.659774678616,-7320.116381507856,4.635220942204532,232,False,3,telemetry_01;telemetry_18;telemetry_26,-10.062865953327673,-13.791357995497492
train,telemetry_26,UAV_0072,72,160.0,-7884.990686856207,-7871.199328860709,-7847.588930852087,low,-7651.659774678616,-7320.116381507856,4.926403055789164,232,False,3,telemetry_01;telemetry_18;telemetry_26,-13.791357995497492,37.40175600411931
train,telemetry_26,UAV_0072,73,159.0,-7847.588930852087,-7884.990686856207,-7853.962213026262,low,-7651.659774678616,-7320.116381507856,4.136725754350705,232,False,3,telemetry_01;telemetry_18;telemetry_26,37.40175600411931,-6.373282174175074
train,telemetry_26,UAV_0072,74,158.0,-7853.962213026262,-7847.588930852087,-7871.275614089192,low,-7651.659774678616,-7320.116381507856,4.271287251090433,232,False,3,telemetry_01;telemetry_18;telemetry_26,-6.373282174175074,-17.313401062929188
train,telemetry_26,UAV_0072,75,157.0,-7871.275614089192,-7853.962213026262,-7859.050984685059,low,-7651.659774678616,-7320.116381507856,4.6368315808430225,232,False,3,telemetry_01;telemetry_18;telemetry_26,-17.313401062929188,12.224629404132429
train,telemetry_26,UAV_0072,76,156.0,-7859.050984685059,-7871.275614089192,-7826.893552834627,low,-7651.659774678616,-7320.116381507856,4.378728395584091,232,False,3,telemetry_01;telemetry_18;telemetry_26,12.224629404132429,32.15743185043175
train,telemetry_26,UAV_0072,77,155.0,-7826.893552834627,-7859.050984685059,-7801.614703875183,low,-7651.659774678616,-7320.116381507856,3.6997764768013672,232,False,3,telemetry_01;telemetry_18;telemetry_26,32.15743185043175,25.278848959444076
train,telemetry_26,UAV_0072,78,154.0,-7801.614703875183,-7826.893552834627,-7824.987894340748,low,-7651.659774678616,-7320.116381507856,3.1660546582972944,232,False,3,telemetry_01;telemetry_18;telemetry_26,25.278848959444076,-23.37319046556513
train,telemetry_26,UAV_0072,79,153.0,-7824.987894340748,-7801.614703875183,-7859.701805915309,low,-7651.659774678616,-7320.116381507856,3.6595415943337133,232,False,3,telemetry_01;telemetry_18;telemetry_26,-23.37319046556513,-34.71391157456037
train,telemetry_26,UAV_0072,80,152.0,-7859.701805915309,-7824.987894340748,-7915.200540367283,low,-7651.659774678616,-7320.116381507856,4.392469428298326,232,False,3,telemetry_01;telemetry_18;telemetry_26,-34.71391157456037,-55.49873445197409
train,telemetry_26,UAV_0072,81,151.0,-7915.200540367283,-7859.701805915309,-7858.126351835102,low,-7651.659774678616,-7320.116381507856,5.564235022685328,232,False,3,telemetry_01;telemetry_18;telemetry_26,-55.49873445197409,57.074188532181324
train,telemetry_26,UAV_0072,82,150.0,-7858.126351835102,-7915.200540367283,-7825.008072411146,low,-7651.659774678616,-7320.116381507856,4.359206275454346,232,False,3,telemetry_01;telemetry_18;telemetry_26,57.074188532181324,33.118279423955755
train,telemetry_26,UAV_0072,83,149.0,-7825.008072411146,-7858.126351835102,-7795.279349783556,low,-7651.659774678616,-7320.116381507856,3.659967621501472,232,False,3,telemetry_01;telemetry_18;telemetry_26,33.118279423955755,29.728722627589377
train,telemetry_26,UAV_0072,84,148.0,-7795.279349783556,-7825.008072411146,-7844.33840561229,low,-7651.659774678616,-7320.116381507856,3.03229395138872,232,False,3,telemetry_01;telemetry_18;telemetry_26,29.728722627589377,-49.05905582873402
train,telemetry_26,UAV_0072,85,147.0,-7844.33840561229,-7795.279349783556,-7851.350346446835,low,-7651.659774678616,-7320.116381507856,4.068096195905971,232,False,3,telemetry_01;telemetry_18;telemetry_26,-49.05905582873402,-7.011940834544475
train,telemetry_26,UAV_0072,86,146.0,-7851.350346446835,-7844.33840561229,-7835.994703871371,low,-7651.659774678616,-7320.116381507856,4.216141932460677,232,False,3,telemetry_01;telemetry_18;telemetry_26,-7.011940834544475,15.355642575464117
train,telemetry_26,UAV_0072,87,145.0,-7835.994703871371,-7851.350346446835,-7841.319526270631,low,-7651.659774678616,-7320.116381507856,3.8919324918795852,232,False,3,telemetry_01;telemetry_18;telemetry_26,15.355642575464117,-5.3248223992604835
train,telemetry_26,UAV_0072,88,144.0,-7841.319526270631,-7835.994703871371,-7816.088825089379,low,-7651.659774678616,-7320.116381507856,4.0043574641836654,232,False,3,telemetry_01;telemetry_18;telemetry_26,-5.3248223992604835,25.230701181252698
train,telemetry_26,UAV_0072,89,143.0,-7816.088825089379,-7841.319526270631,-7832.567555654399,low,-7651.659774678616,-7320.116381507856,3.471652207777592,232,False,3,telemetry_01;telemetry_18;telemetry_26,25.230701181252698,-16.47873056502067
train,telemetry_26,UAV_0072,90,142.0,-7832.567555654399,-7816.088825089379,-7867.6107211335475,low,-7651.659774678616,-7320.116381507856,3.819573826278172,232,False,3,telemetry_01;telemetry_18;telemetry_26,-16.47873056502067,-35.04316547914823
train,telemetry_26,UAV_0072,91,141.0,-7867.6107211335475,-7832.567555654399,-7860.439774291546,low,-7651.659774678616,-7320.116381507856,4.559453321411699,232,False,3,telemetry_01;telemetry_18;telemetry_26,-35.04316547914823,7.170946842001285
train,telemetry_26,UAV_0072,92,140.0,-7860.439774291546,-7867.6107211335475,-7840.195095719254,low,-7651.659774678616,-7320.116381507856,4.408050431388927,232,False,3,telemetry_01;telemetry_18;telemetry_26,7.170946842001285,20.244678572292287
train,telemetry_26,UAV_0072,93,139.0,-7840.195095719254,-7860.439774291546,-7781.4165297665395,low,-7651.659774678616,-7320.116381507856,3.9806169402529483,232,False,3,telemetry_01;telemetry_18;telemetry_26,20.244678572292287,58.778565952714416
train,telemetry_26,UAV_0072,94,138.0,-7781.4165297665395,-7840.195095719254,-7775.596809449286,low,-7651.659774678616,-7320.116381507856,2.739603033343073,232,False,3,telemetry_01;telemetry_18;telemetry_26,58.778565952714416,5.819720317253086
train,telemetry_26,UAV_0072,95,137.0,-7775.596809449286,-7781.4165297665395,-7857.32804991251,low,-7651.659774678616,-7320.116381507856,2.6167290956929574,232,False,3,telemetry_01;telemetry_18;telemetry_26,5.819720317253086,-81.73124046322391
train,telemetry_26,UAV_0072,96,136.0,-7857.32804991251,-7775.596809449286,-7801.560850775602,low,-7651.659774678616,-7320.116381507856,4.342351427572456,232,False,3,telemetry_01;telemetry_18;telemetry_26,-81.73124046322391,55.76719913690795
train,telemetry_26,UAV_0072,97,135.0,-7801.560850775602,-7857.32804991251,-7820.438787425924,low,-7651.659774678616,-7320.116381507856,3.1649176376091086,232,False,3,telemetry_01;telemetry_18;telemetry_26,55.76719913690795,-18.877936650321317
train,telemetry_26,UAV_0072,98,134.0,-7820.438787425924,-7801.560850775602,-7799.203691203581,low,-7651.659774678616,-7320.116381507856,3.563494593972068,232,False,3,telemetry_01;telemetry_18;telemetry_26,-18.877936650321317,21.23509622234269
train,telemetry_26,UAV_0072,99,133.0,-7799.203691203581,-7820.438787425924,-7843.612992339242,low,-7651.659774678616,-7320.116381507856,3.115150043550459,232,False,3,telemetry_01;telemetry_18;telemetry_26,21.23509622234269,-44.409301135660826
train,telemetry_26,UAV_0072,100,132.0,-7843.612992339242,-7799.203691203581,-7806.056591552081,low,-7651.659774678616,-7320.116381507856,4.052780273417584,232,False,3,telemetry_01;telemetry_18;telemetry_26,-44.409301135660826,37.55640078716078
train,telemetry_26,UAV_0072,101,131.0,-7806.056591552081,-7843.612992339242,-7819.975488567512,low,-7651.659774678616,-7320.116381507856,3.259837898677747,232,False,3,telemetry_01;telemetry_18;telemetry_26,37.55640078716078,-13.918897015430957
train,telemetry_26,UAV_0072,102,130.0,-7819.975488567512,-7806.056591552081,-7797.6292439442705,low,-7651.659774678616,-7320.116381507856,3.55371279142168,232,False,3,telemetry_01;telemetry_18;telemetry_26,-13.918897015430957,22.346244623241546
train,telemetry_26,UAV_0072,103,129.0,-7797.6292439442705,-7819.975488567512,-7804.989845450647,low,-7651.659774678616,-7320.116381507856,3.081908148093663,232,False,3,telemetry_01;telemetry_18;telemetry_26,22.346244623241546,-7.360601506376952
train,telemetry_26,UAV_0072,104,128.0,-7804.989845450647,-7797.6292439442705,-7819.455460841794,low,-7651.659774678616,-7320.116381507856,3.2373152881723115,232,False,3,telemetry_01;telemetry_18;telemetry_26,-7.360601506376952,-14.465615391146457
train,telemetry_26,UAV_0072,105,127.0,-7819.455460841794,-7804.989845450647,-7817.232564470195,low,-7651.659774678616,-7320.116381507856,3.542733251020608,232,False,3,telemetry_01;telemetry_18;telemetry_26,-14.465615391146457,2.2228963715988357
train,telemetry_26,UAV_0072,106,126.0,-7817.232564470195,-7819.455460841794,-7818.948794531027,low,-7651.659774678616,-7320.116381507856,3.4958004062657206,232,False,3,telemetry_01;telemetry_18;telemetry_26,2.2228963715988357,-1.716230060831549
train,telemetry_26,UAV_0072,107,125.0,-7818.948794531027,-7817.232564470195,-7845.711500139766,low,-7651.659774678616,-7320.116381507856,3.5320358151843756,232,False,3,telemetry_01;telemetry_18;telemetry_26,-1.716230060831549,-26.762705608739452
train,telemetry_26,UAV_0072,108,124.0,-7845.711500139766,-7818.948794531027,-7837.584022242665,low,-7651.659774678616,-7320.116381507856,4.097086855621452,232,False,3,telemetry_01;telemetry_18;telemetry_26,-26.762705608739452,8.127477897101016
train,telemetry_26,UAV_0072,109,123.0,-7837.584022242665,-7845.711500139766,-7784.853195548723,low,-7651.659774678616,-7320.116381507856,3.925488366700862,232,False,3,telemetry_01;telemetry_18;telemetry_26,8.127477897101016,52.73082669394171
train,telemetry_26,UAV_0072,110,122.0,-7784.853195548723,-7837.584022242665,-7775.208813040409,low,-7651.659774678616,-7320.116381507856,2.8121626468682215,232,False,3,telemetry_01;telemetry_18;telemetry_26,52.73082669394171,9.644382508314266
train,telemetry_26,UAV_0072,111,121.0,-7775.208813040409,-7784.853195548723,-7819.051034511642,low,-7651.659774678616,-7320.116381507856,2.6085371820005534,232,False,3,telemetry_01;telemetry_18;telemetry_26,9.644382508314266,-43.84222147123273
train,telemetry_26,UAV_0072,112,120.0,-7819.051034511642,-7775.208813040409,-7782.037679798222,low,-7651.659774678616,-7320.116381507856,3.534194446238555,232,False,3,telemetry_01;telemetry_18;telemetry_26,-43.84222147123273,37.013354713420085
train,telemetry_26,UAV_0072,113,119.0,-7782.037679798222,-7819.051034511642,-7813.55283919798,low,-7651.659774678616,-7320.116381507856,2.752717606914249,232,False,3,telemetry_01;telemetry_18;telemetry_26,37.013354713420085,-31.515159399757977
train,telemetry_26,UAV_0072,114,118.0,-7813.55283919798,-7782.037679798222,-7814.649687889991,low,-7651.659774678616,-7320.116381507856,3.4181089865720065,232,False,3,telemetry_01;telemetry_18;telemetry_26,-31.515159399757977,-1.096848692011008
train,telemetry_26,UAV_0072,115,117.0,-7814.649687889991,-7813.55283919798,-7797.755522082463,low,-7651.659774678616,-7320.116381507856,3.4412671643617916,232,False,3,telemetry_01;telemetry_18;telemetry_26,-1.096848692011008,16.894165807527315
train,telemetry_26,UAV_0072,116,116.0,-7797.755522082463,-7814.649687889991,-7776.253687770579,low,-7651.659774678616,-7320.116381507856,3.084574305783902,232,False,3,telemetry_01;telemetry_18;telemetry_26,16.894165807527315,21.501834311884522
train,telemetry_26,UAV_0072,117,115.0,-7776.253687770579,-7797.755522082463,-7829.561461102054,low,-7651.659774678616,-7320.116381507856,2.6305980140419916,232,False,3,telemetry_01;telemetry_18;telemetry_26,21.501834311884522,-53.30777333147489
